id,square_feet,bedrooms,bathrooms,pets_allowed
5509184970,840,1.0,1.0,No pets allowed
5509184683,952,2.0,1.0,No pets allowed
5509184556,2359,3.0,2.5,No pets allowed
5509184288,1055,2.0,1.5,"Cats,Dogs"
5509183873,550,1.0,1.0,No pets allowed
5509183534,1224,3.0,1.5,"Cats,Dogs"
5509183392,1050,2.0,1.0,"Cats,Dogs"
5509182740,804,1.0,1.0,"Cats,Dogs"
5509182632,300,1.0,1.0,No pets allowed
5509182468,641,1.0,1.0,No pets allowed
5509182404,800,2.0,1.5,No pets allowed
5509181700,800,2.0,1.5,"Cats,Dogs"
5509179292,785,1.0,1.0,No pets allowed
5509179036,900,2.0,2.0,No pets allowed
5509176764,1050,3.0,2.0,No pets allowed
5509176684,1095,2.0,2.0,No pets allowed
5509172326,1248,3.0,2.0,No pets allowed
5509172270,900,2.0,1.0,No pets allowed
5509171092,595,1.0,1.0,No pets allowed
5509169963,754,2.0,1.0,No pets allowed
5509169748,818,1.0,1.0,No pets allowed
5509169024,1090,2.0,2.0,"Cats,Dogs"
5509168967,873,1.0,1.0,No pets allowed
5509168224,891,1.0,1.0,No pets allowed
5509168135,1298,2.0,2.0,"Cats,Dogs"
5509167893,755,1.0,1.0,"Cats,Dogs"
5509166907,891,1.0,1.0,No pets allowed
5509166065,964,2.0,2.0,"Cats,Dogs"
5509164831,681,1.0,1.0,"Cats,Dogs"
5509164731,1139,2.0,2.0,"Cats,Dogs"
5509164501,989,2.0,2.0,"Cats,Dogs"
5509163824,681,1.0,1.0,"Cats,Dogs"
5509163741,498,2.0,1.0,No pets allowed
5509163658,600,1.0,1.0,No pets allowed
5509163214,818,1.0,1.0,No pets allowed
5509162867,934,1.0,1.0,"Cats,Dogs"
5509159625,818,1.0,1.0,No pets allowed
5509159591,511,2.0,1.0,No pets allowed
5509159116,1102,2.0,2.0,"Cats,Dogs"
5509159015,604,2.0,1.0,"Cats,Dogs"
5509158980,1120,3.0,2.0,No pets allowed
5509158362,1108,2.0,2.0,No pets allowed
5509157935,1050,2.0,2.0,"Cats,Dogs"
5509156763,991,2.0,2.0,"Cats,Dogs"
5509156315,1362,3.0,2.0,"Cats,Dogs"
5509156218,810,1.0,1.0,"Cats,Dogs"
5509155719,1164,2.0,2.0,No pets allowed
5509154962,1115,2.0,2.0,"Cats,Dogs"
5509154781,1115,2.0,2.0,No pets allowed
5509154190,845,1.0,1.0,No pets allowed
5509152587,832,1.0,1.0,No pets allowed
5509151783,1539,2.0,2.0,No pets allowed
5509148450,818,1.0,2.0,"Cats,Dogs"
5509147673,1011,3.0,2.0,No pets allowed
5509147154,709,1.0,1.0,"Cats,Dogs"
5509146730,664,1.0,1.0,"Cats,Dogs"
5509146607,741,1.0,1.0,No pets allowed
5509146516,797,1.0,1.0,No pets allowed
5509146444,850,1.0,1.0,"Cats,Dogs"
5509146300,731,2.0,1.0,"Cats,Dogs"
5509145930,681,1.0,1.0,"Cats,Dogs"
5509145820,681,1.0,1.0,"Cats,Dogs"
5509144853,731,2.0,1.0,"Cats,Dogs"
5509144432,650,1.0,1.0,No pets allowed
5509144180,975,2.0,1.0,"Cats,Dogs"
5509142761,731,2.0,1.0,"Cats,Dogs"
5509141519,686,1.0,1.0,No pets allowed
5509141058,791,2.0,1.0,No pets allowed
5509141047,964,2.0,1.0,"Cats,Dogs"
5509140737,731,2.0,1.0,No pets allowed
5509140638,927,2.0,1.5,No pets allowed
5509140399,524,1.0,1.0,No pets allowed
5509140054,975,2.0,1.0,"Cats,Dogs"
5509138087,927,2.0,1.5,"Cats,Dogs"
5509137363,731,2.0,1.0,No pets allowed
5509136417,731,2.0,1.0,"Cats,Dogs"
5509136212,686,1.0,1.0,"Cats,Dogs"
5509135108,930,3.0,1.0,No pets allowed
5509133172,667,1.0,1.0,"Cats,Dogs"
5509132972,1037,2.0,2.0,No pets allowed
5509132783,443,2.0,1.0,"Cats,Dogs"
5509131403,735,1.0,1.0,No pets allowed
5509129867,1087,2.0,2.0,No pets allowed
5509129229,932,2.0,1.0,No pets allowed
5509128477,735,1.0,1.0,No pets allowed
5509127231,735,1.0,1.0,No pets allowed
5509127092,848,1.0,1.0,"Cats,Dogs"
5509126836,1160,2.0,2.0,No pets allowed
5509125543,1058,2.0,1.5,No pets allowed
5509125326,904,2.0,1.0,No pets allowed
5509124121,1062,2.0,2.0,No pets allowed
5509123886,1254,2.0,2.0,"Cats,Dogs"
5509122833,1121,2.0,2.0,No pets allowed
5509120593,1160,2.0,2.0,No pets allowed
5509116913,824,1.0,1.0,"Cats,Dogs"
5509116770,1094,2.0,2.0,No pets allowed
5509115818,752,1.0,1.0,"Cats,Dogs"
5509114695,776,1.0,1.0,No pets allowed
5509113218,1244,2.0,2.0,No pets allowed
5509113131,1194,2.0,2.0,No pets allowed
5509112940,1413,3.0,2.0,No pets allowed
5509112810,897,1.0,1.0,"Cats,Dogs"
5509109664,695,1.0,1.0,"Cats,Dogs"
5509108788,1030,2.0,1.5,"Cats,Dogs"
5509107275,854,1.0,1.0,No pets allowed
5509105919,1049,2.0,1.5,No pets allowed
5509100167,1062,2.0,2.0,"Cats,Dogs"
5509098574,742,1.0,1.0,No pets allowed
5509098034,1005,2.0,1.0,No pets allowed
5509095975,1000,2.0,2.0,"Cats,Dogs"
5509094503,1000,2.0,2.0,"Cats,Dogs"
5509093440,973,1.0,1.0,"Cats,Dogs"
5509092434,905,1.0,1.0,"Cats,Dogs"
5509090768,1033,2.0,2.0,No pets allowed
5509089556,1033,2.0,2.0,No pets allowed
5509079267,1085,2.0,2.0,No pets allowed
5509077806,820,1.0,1.0,No pets allowed
5509077204,796,1.0,1.0,No pets allowed
5509076067,760,1.0,1.0,No pets allowed
5509075644,760,1.0,1.0,No pets allowed
5509073531,1116,2.0,2.0,No pets allowed
5509072333,1419,2.0,1.5,No pets allowed
5509072286,760,1.0,1.0,No pets allowed
5509070909,1316,2.0,2.0,No pets allowed
5509069924,1533,3.0,2.0,No pets allowed
5509068492,908,2.0,2.0,"Cats,Dogs"
5509066171,702,2.0,1.0,"Cats,Dogs"
5509064752,900,2.0,1.0,"Cats,Dogs"
5509063928,950,2.0,1.5,"Cats,Dogs"
5509063589,1000,2.0,2.0,No pets allowed
5509062348,800,2.0,1.0,No pets allowed
5509061297,900,2.0,1.0,"Cats,Dogs"
5509061040,870,2.0,1.0,No pets allowed
5509060788,1356,3.0,2.0,"Cats,Dogs"
5509060518,1400,2.0,2.0,No pets allowed
5509059618,746,1.0,1.0,No pets allowed
5509059316,1207,2.0,2.0,"Cats,Dogs"
5509059201,935,1.0,1.0,No pets allowed
5509052456,460,1.0,1.0,"Cats,Dogs"
5509051202,970,2.0,1.0,"Cats,Dogs"
5509050477,860,2.0,1.0,No pets allowed
5509049050,1100,3.0,1.0,No pets allowed
5509046438,1086,2.0,2.0,No pets allowed
5509043951,1101,2.0,2.0,No pets allowed
5509043922,950,2.0,1.5,"Cats,Dogs"
5509043743,1150,2.0,2.0,No pets allowed
5509042906,1022,2.0,1.5,"Cats,Dogs"
5509041471,1135,2.0,2.0,No pets allowed
5509039703,1093,2.0,2.0,"Cats,Dogs"
5509039547,1093,2.0,2.0,"Cats,Dogs"
5509039376,556,2.0,1.0,No pets allowed
5509038887,767,1.0,1.0,No pets allowed
5509037871,800,1.0,2.0,"Cats,Dogs"
5509037159,1287,3.0,2.0,No pets allowed
5509037015,978,2.0,2.0,No pets allowed
5509036991,663,1.0,1.0,No pets allowed
5509036485,1287,3.0,2.0,No pets allowed
5509034539,1013,2.0,1.0,No pets allowed
5509034497,1003,2.0,2.0,No pets allowed
5509034334,731,1.0,1.0,"Cats,Dogs"
5509032302,1051,2.0,2.0,"Cats,Dogs"
5509031453,904,1.0,1.0,"Cats,Dogs"
5509028492,659,1.0,1.0,No pets allowed
5509027408,1134,3.0,1.0,No pets allowed
5509024681,1088,2.0,2.0,"Cats,Dogs"
5509024069,926,1.0,1.5,"Cats,Dogs"
5509022402,631,1.0,1.0,"Cats,Dogs"
5509021560,836,2.0,1.0,"Cats,Dogs"
5509021064,650,2.0,1.0,No pets allowed
5509017773,1078,2.0,2.0,"Cats,Dogs"
5509017357,1058,2.0,1.0,"Cats,Dogs"
5509016200,965,1.0,1.0,No pets allowed
5509015421,800,2.0,1.0,Cats
5509013694,1053,2.0,2.0,No pets allowed
5509010894,1053,2.0,2.0,No pets allowed
5509006881,1025,2.0,2.0,No pets allowed
5509006761,514,1.0,1.0,No pets allowed
5509004065,965,1.0,1.0,No pets allowed
5509002482,984,1.0,1.0,No pets allowed
5509000845,1356,3.0,2.0,"Cats,Dogs"
5508999361,300,1.0,1.0,No pets allowed
5508999016,617,1.0,1.0,No pets allowed
5508996272,701,1.0,1.0,No pets allowed
5508995974,1109,2.0,2.0,No pets allowed
5508994310,1025,2.0,1.0,No pets allowed
5508994216,748,1.0,1.0,No pets allowed
5508993757,1200,2.0,1.0,No pets allowed
5508992912,780,1.0,1.0,No pets allowed
5508992584,748,1.0,1.0,No pets allowed
5508992187,1120,2.0,2.0,No pets allowed
5508992062,708,1.0,1.0,No pets allowed
5508991797,569,3.0,1.0,No pets allowed
5508991757,1100,2.0,1.0,No pets allowed
5508991415,1091,2.0,2.0,No pets allowed
5508988638,1507,3.0,1.5,No pets allowed
5508988516,945,2.0,2.0,No pets allowed
5508987159,652,1.0,1.0,"Cats,Dogs"
5508986576,652,1.0,1.0,"Cats,Dogs"
5508985651,1031,1.0,1.0,"Cats,Dogs"
5508985580,569,3.0,1.0,No pets allowed
5508985510,1098,2.0,2.0,"Cats,Dogs"
5508984380,1379,4.0,2.0,No pets allowed
5508983703,1300,3.0,1.0,No pets allowed
5508983555,1100,2.0,1.0,No pets allowed
5508983037,1317,3.0,2.0,No pets allowed
5508982973,1123,2.0,2.0,No pets allowed
5508982850,1322,2.0,1.0,No pets allowed
5508982803,1165,2.0,2.0,No pets allowed
5508982716,625,1.0,1.0,"Cats,Dogs"
5508982704,833,1.0,1.0,"Cats,Dogs"
5508982134,1317,3.0,2.0,No pets allowed
5508981214,1158,2.0,2.0,No pets allowed
5508980398,802,1.0,1.0,"Cats,Dogs"
5508978895,1251,2.0,2.0,"Cats,Dogs"
5508975780,949,2.0,1.0,"Cats,Dogs"
5508972102,300,1.0,1.0,No pets allowed
5508971264,850,1.0,1.0,"Cats,Dogs"
5508969739,1250,3.0,1.0,No pets allowed
5508968546,1101,2.0,2.0,No pets allowed
5508968450,1340,3.0,2.0,No pets allowed
5508967997,720,1.0,1.0,"Cats,Dogs"
5508967555,733,1.0,1.0,No pets allowed
5508967373,750,1.0,1.0,No pets allowed
5508966180,600,1.0,1.0,No pets allowed
5508965678,693,1.0,1.0,"Cats,Dogs"
5508964347,720,1.0,1.0,"Cats,Dogs"
5508961203,1021,2.0,2.0,No pets allowed
5508955899,1170,2.0,2.0,No pets allowed
5508955730,826,1.0,1.0,"Cats,Dogs"
5508954699,1432,3.0,2.0,No pets allowed
5508952326,1290,3.0,2.0,No pets allowed
5508950870,836,1.0,1.0,No pets allowed
5508949748,1178,2.0,2.0,"Cats,Dogs"
5508949167,949,1.0,1.0,No pets allowed
5508946275,1317,3.0,2.0,No pets allowed
5508939035,1191,2.0,2.0,"Cats,Dogs"
5508938269,1220,2.0,2.0,No pets allowed
5508937069,1051,2.0,2.0,"Cats,Dogs"
5508936071,1408,2.0,2.0,"Cats,Dogs"
5508935294,1200,2.0,2.0,No pets allowed
5508935259,555,2.0,1.0,"Cats,Dogs"
5508933675,674,1.0,1.0,No pets allowed
5508931321,900,1.0,1.0,No pets allowed
5508930478,1100,2.0,1.0,No pets allowed
5508926477,1716,3.0,2.0,No pets allowed
5508926391,715,1.0,1.0,No pets allowed
5508921508,477,1.0,1.0,"Cats,Dogs"
5508921037,477,1.0,1.0,"Cats,Dogs"
5508920966,856,1.0,1.0,"Cats,Dogs"
5508916583,636,1.0,1.0,"Cats,Dogs"
5508916023,829,1.0,1.0,No pets allowed
5508914587,815,1.0,1.0,"Cats,Dogs"
5508913906,1393,2.0,2.0,"Cats,Dogs"
5508913518,1515,3.0,1.0,No pets allowed
5508913249,1242,3.0,2.0,No pets allowed
5508912439,750,1.0,1.0,No pets allowed
5508911740,942,2.0,2.0,No pets allowed
5508910724,900,2.0,1.5,No pets allowed
5508910641,1580,3.0,3.0,No pets allowed
5508907456,1186,2.0,2.0,No pets allowed
5508906978,845,2.0,1.0,No pets allowed
5508906868,853,1.0,1.0,No pets allowed
5508906532,813,2.0,1.0,No pets allowed
5508906506,975,1.0,1.0,No pets allowed
5508906147,800,2.0,1.0,No pets allowed
5508905825,1117,2.0,1.0,No pets allowed
5508905748,800,2.0,1.0,No pets allowed
5508904636,700,1.0,1.0,No pets allowed
5508904124,431,2.0,1.0,No pets allowed
5508901032,745,1.0,1.0,No pets allowed
5508900508,1065,2.0,2.0,No pets allowed
5508898895,735,1.0,1.0,"Cats,Dogs"
5508898827,735,1.0,1.0,No pets allowed
5508898151,1214,2.0,2.0,"Cats,Dogs"
5508897741,800,1.0,1.0,No pets allowed
5508897313,1096,2.0,2.0,No pets allowed
5508896340,752,1.0,1.0,"Cats,Dogs"
5508894701,827,1.0,1.0,"Cats,Dogs"
5508894131,440,2.0,1.0,"Cats,Dogs"
5508893207,1100,2.0,2.0,No pets allowed
5508893015,1400,3.0,2.0,No pets allowed
5508892998,750,1.0,1.0,No pets allowed
5508891532,809,1.0,1.0,No pets allowed
5508891332,1110,2.0,2.0,"Cats,Dogs"
5508891212,1045,2.0,1.5,No pets allowed
5508890987,883,2.0,1.0,"Cats,Dogs"
5508890585,1224,2.0,2.0,No pets allowed
5508890483,748,1.0,1.0,"Cats,Dogs"
5508890001,835,1.0,1.0,"Cats,Dogs"
5508889766,809,1.0,1.0,No pets allowed
5508888859,720,1.0,1.0,"Cats,Dogs"
5508888622,395,1.0,1.0,No pets allowed
5508888446,935,2.0,1.0,No pets allowed
5508888370,604,2.0,1.0,"Cats,Dogs"
5508886638,1290,2.0,2.0,"Cats,Dogs"
5508881843,1227,2.0,2.0,"Cats,Dogs"
5508880348,780,1.0,1.0,"Cats,Dogs"
5508879466,1325,3.0,2.0,"Cats,Dogs"
5508876872,1261,2.0,2.0,No pets allowed
5508876607,605,1.0,1.0,"Cats,Dogs"
5508875998,900,2.0,1.0,No pets allowed
5508875848,734,1.0,1.0,No pets allowed
5508875564,1435,3.0,2.0,"Cats,Dogs"
5508875466,1066,2.0,2.0,No pets allowed
5508873364,1200,4.0,1.5,No pets allowed
5508873292,1200,3.0,1.0,No pets allowed
5508872603,711,1.0,1.0,"Cats,Dogs"
5508872457,802,1.0,1.0,"Cats,Dogs"
5508872038,1327,3.0,2.0,No pets allowed
5508872008,939,1.0,1.0,"Cats,Dogs"
5508871127,1800,4.0,1.5,No pets allowed
5508869017,1084,2.0,2.0,"Cats,Dogs"
5508868858,1035,2.0,2.0,No pets allowed
5508868792,300,1.0,1.0,No pets allowed
5508868486,1252,3.0,2.0,No pets allowed
5508868239,926,2.0,2.0,"Cats,Dogs"
5508868112,1100,2.0,1.5,No pets allowed
5508867190,800,2.0,2.0,"Cats,Dogs"
5508866555,1300,4.0,1.0,No pets allowed
5508863312,723,1.0,1.0,No pets allowed
5508863003,1082,2.0,2.0,No pets allowed
5508862797,983,1.0,1.0,No pets allowed
5508861112,1007,2.0,2.0,"Cats,Dogs"
5508860964,1181,2.0,2.0,"Cats,Dogs"
5508860941,1290,3.0,2.0,No pets allowed
5508859964,1104,2.0,2.0,No pets allowed
5508856582,680,1.0,1.0,No pets allowed
5508855874,1165,2.0,2.0,"Cats,Dogs"
5508855505,899,2.0,1.0,"Cats,Dogs"
5508855427,619,1.0,1.0,No pets allowed
5508854881,870,2.0,1.5,No pets allowed
5508854744,1121,2.0,2.0,"Cats,Dogs"
5508854092,538,3.0,1.0,No pets allowed
5508852774,893,2.0,2.0,No pets allowed
5508852621,785,1.0,1.0,No pets allowed
5508852243,360,1.0,1.0,No pets allowed
5508851496,760,1.0,1.0,"Cats,Dogs"
5508848793,988,2.0,2.0,No pets allowed
5508847051,1000,2.0,1.0,No pets allowed
5508846832,1394,2.0,2.0,No pets allowed
5508846538,1020,2.0,2.0,No pets allowed
5508846526,715,1.0,1.0,"Cats,Dogs"
5508845871,692,1.0,1.0,No pets allowed
5508845122,1080,2.0,2.0,No pets allowed
5508845030,786,1.0,1.0,"Cats,Dogs"
5508843796,1143,2.0,2.0,"Cats,Dogs"
5508843337,1004,1.0,1.0,No pets allowed
5508842316,1094,2.0,2.0,"Cats,Dogs"
5508841887,991,2.0,2.0,"Cats,Dogs"
5508841800,900,2.0,1.0,No pets allowed
5508841709,945,1.0,1.0,No pets allowed
5508841577,950,2.0,1.0,No pets allowed
5508841258,781,1.0,1.0,"Cats,Dogs"
5508840328,635,1.0,1.0,"Cats,Dogs"
5508839110,1094,2.0,2.0,"Cats,Dogs"
5508838977,715,1.0,1.0,"Cats,Dogs"
5508838067,845,1.0,1.0,No pets allowed
5508837870,715,1.0,1.0,"Cats,Dogs"
5508837332,1098,2.0,2.5,"Cats,Dogs"
5508836857,786,1.0,1.0,"Cats,Dogs"
5508836484,987,2.0,1.0,"Cats,Dogs"
5508834644,775,1.0,1.0,"Cats,Dogs"
5508834029,740,1.0,1.0,"Cats,Dogs"
5508832461,690,1.0,1.0,"Cats,Dogs"
5508830302,1120,2.0,2.0,No pets allowed
5508829923,692,1.0,1.0,"Cats,Dogs"
5508829389,730,1.0,1.0,"Cats,Dogs"
5508828383,1113,2.0,2.0,"Cats,Dogs"
5508827596,774,1.0,1.0,"Cats,Dogs"
5508825744,850,2.0,1.0,No pets allowed
5508825487,725,1.0,1.0,No pets allowed
5508825348,300,1.0,1.0,No pets allowed
5508823143,1340,3.0,2.0,No pets allowed
5508821445,1216,2.0,2.0,No pets allowed
5508820817,850,1.0,1.0,No pets allowed
5508820719,1028,2.0,1.0,No pets allowed
5508819959,1074,3.0,2.0,No pets allowed
5508818943,702,1.0,1.0,No pets allowed
5508817187,2046,4.0,2.0,"Cats,Dogs"
5508815869,1123,2.0,2.0,"Cats,Dogs"
5508815471,800,1.0,1.5,No pets allowed
5508815022,1123,2.0,2.0,"Cats,Dogs"
5508813999,756,1.0,1.0,No pets allowed
5508813705,720,1.0,1.0,Cats
5508812706,2079,4.0,2.0,No pets allowed
5508812209,1347,3.0,2.0,No pets allowed
5508812004,950,1.0,1.0,"Cats,Dogs"
5508809506,1000,2.0,1.0,No pets allowed
5508809345,652,1.0,1.0,No pets allowed
5508808832,1157,3.0,2.0,No pets allowed
5508808589,538,2.0,1.0,"Cats,Dogs"
5508808196,678,1.0,1.0,"Cats,Dogs"
5508808149,987,2.0,2.0,No pets allowed
5508808140,652,1.0,1.0,No pets allowed
5508807536,1024,2.0,2.0,"Cats,Dogs"
5508806965,943,3.0,1.5,No pets allowed
5508805580,1100,3.0,2.0,"Cats,Dogs"
5508804236,973,2.0,1.0,No pets allowed
5508803653,1300,3.0,1.0,No pets allowed
5508803570,1411,2.0,2.0,No pets allowed
5508802904,935,2.0,2.0,"Cats,Dogs"
5508802022,710,1.0,1.0,No pets allowed
5508801109,660,1.0,1.0,No pets allowed
5508800848,1317,3.0,2.0,No pets allowed
5508800498,2200,5.0,2.0,No pets allowed
5508799096,727,1.0,1.0,No pets allowed
5508798866,1169,2.0,2.0,No pets allowed
5508798643,453,1.0,1.0,No pets allowed
5508798361,375,1.0,1.0,"Cats,Dogs"
5508798073,1400,2.0,2.5,No pets allowed
5508797695,770,1.0,1.0,"Cats,Dogs"
5508796292,1198,3.0,2.0,No pets allowed
5508795486,854,1.0,1.0,No pets allowed
5508794472,923,1.0,1.0,"Cats,Dogs"
5508793302,789,1.0,1.0,"Cats,Dogs"
5508793193,984,2.0,2.0,No pets allowed
5508792706,900,2.0,2.0,No pets allowed
5508792156,500,1.0,1.0,"Cats,Dogs"
5508791978,1247,3.0,2.0,"Cats,Dogs"
5508850666,565,1.0,1.0,No pets allowed
5508849072,720,1.0,1.0,No pets allowed
5508848927,790,1.0,1.0,No pets allowed
5508848332,715,2.0,1.0,No pets allowed
5508847905,900,1.0,1.0,Cats
5508847869,811,1.0,1.0,No pets allowed
5508847202,1300,3.0,2.0,"Cats,Dogs"
5508846980,850,1.0,1.0,"Cats,Dogs"
5508846152,1337,2.0,2.0,No pets allowed
5508845807,1231,1.0,1.0,No pets allowed
5508845235,850,1.0,1.0,"Cats,Dogs"
5508844914,1000,2.0,2.0,"Cats,Dogs"
5508844813,685,1.0,1.0,"Cats,Dogs"
5508844796,1800,3.0,2.5,No pets allowed
5508844661,1068,2.0,2.0,No pets allowed
5508844205,1337,2.0,2.0,No pets allowed
5508843825,645,1.0,1.0,No pets allowed
5508842890,887,2.0,2.0,No pets allowed
5508842276,1000,2.0,1.5,No pets allowed
5508839063,1026,1.0,1.0,No pets allowed
5508838137,795,3.0,1.0,No pets allowed
5508838121,635,1.0,1.0,"Cats,Dogs"
5508837123,890,1.0,1.0,"Cats,Dogs"
5508836697,645,1.0,1.0,No pets allowed
5508836688,566,1.0,1.0,"Cats,Dogs"
5508835922,670,1.0,1.0,No pets allowed
5508835822,1413,3.0,2.0,"Cats,Dogs"
5508835662,667,1.0,1.0,"Cats,Dogs"
5508834478,970,3.0,2.0,No pets allowed
5508834212,1255,2.0,2.0,"Cats,Dogs"
5508833845,670,1.0,1.0,"Cats,Dogs"
5508833727,815,1.0,1.0,"Cats,Dogs"
5508833399,860,2.0,2.0,No pets allowed
5508833285,983,2.0,2.0,"Cats,Dogs"
5508832927,1132,2.0,2.0,No pets allowed
5508831624,1500,3.0,1.0,No pets allowed
5508831049,960,2.0,2.0,No pets allowed
5508830492,1025,2.0,2.0,"Cats,Dogs"
5508829244,824,2.0,1.0,"Cats,Dogs"
5508829010,678,1.0,1.0,No pets allowed
5508828916,1147,2.0,2.0,No pets allowed
5508826874,1200,2.0,2.0,No pets allowed
5508826328,1256,3.0,2.0,"Cats,Dogs"
5508825951,780,1.0,1.0,"Cats,Dogs"
5508825391,600,1.0,1.0,No pets allowed
5508825296,886,2.0,1.0,"Cats,Dogs"
5508824329,1005,2.0,2.0,"Cats,Dogs"
5508823928,1069,2.0,2.0,No pets allowed
5508823436,1027,2.0,2.0,"Cats,Dogs"
5508823338,1154,3.0,2.0,"Cats,Dogs"
5508819328,1230,2.0,2.0,No pets allowed
5508818437,788,2.0,1.0,No pets allowed
5508817474,926,2.0,1.0,No pets allowed
5508817052,1461,3.0,2.0,No pets allowed
5508816880,1230,2.0,2.0,No pets allowed
5508816640,1027,2.0,2.0,"Cats,Dogs"
5508816593,1100,2.0,1.0,No pets allowed
5508816344,1200,4.0,1.0,No pets allowed
5508815776,576,1.0,1.0,No pets allowed
5508815725,1300,2.0,1.0,No pets allowed
5508815556,1000,3.0,1.5,No pets allowed
5508815410,1123,2.0,2.0,No pets allowed
5508814953,1114,2.0,2.0,No pets allowed
5508814489,849,2.0,1.0,No pets allowed
5508813900,880,2.0,1.0,No pets allowed
5508813267,1001,2.0,2.0,No pets allowed
5508813048,700,1.0,1.0,No pets allowed
5508812460,900,2.0,1.0,No pets allowed
5508812452,1092,2.0,2.0,No pets allowed
5508811921,1000,2.0,1.0,No pets allowed
5508811265,744,1.0,1.0,No pets allowed
5508809812,900,1.0,1.0,"Cats,Dogs"
5508808125,538,2.0,1.0,"Cats,Dogs"
5508808054,887,2.0,2.0,No pets allowed
5508807856,1053,2.0,2.0,"Cats,Dogs"
5508807811,1655,3.0,2.0,"Cats,Dogs"
5508807608,797,1.0,1.0,"Cats,Dogs"
5508807465,838,2.0,1.0,"Cats,Dogs"
5508806707,986,2.0,2.0,"Cats,Dogs"
5508806214,931,2.0,1.0,No pets allowed
5508805728,966,2.0,1.0,No pets allowed
5508804997,1114,3.0,1.0,"Cats,Dogs"
5508804719,1053,2.0,2.0,No pets allowed
5508804202,1300,3.0,2.0,No pets allowed
5508802642,1217,2.0,2.0,No pets allowed
5508802481,1111,3.0,2.0,No pets allowed
5508802234,943,2.0,1.0,"Cats,Dogs"
5508801882,1157,3.0,1.5,No pets allowed
5508801564,1317,3.0,2.0,"Cats,Dogs"
5508800861,1400,2.0,2.5,No pets allowed
5508800044,943,2.0,1.0,No pets allowed
5508799339,1070,2.0,1.5,No pets allowed
5508799200,932,2.0,2.0,No pets allowed
5508799159,1157,1.0,1.0,No pets allowed
5508798069,763,1.0,1.0,"Cats,Dogs"
5508797388,1237,2.0,2.0,No pets allowed
5508796699,1462,3.0,2.0,No pets allowed
5508795667,1200,2.0,1.5,No pets allowed
5508795362,650,1.0,1.0,No pets allowed
5508795292,700,2.0,1.0,No pets allowed
5508794859,1288,2.0,1.0,"Cats,Dogs"
5508794458,799,1.0,1.0,"Cats,Dogs"
5508794343,1000,3.0,1.0,No pets allowed
5508794308,1063,3.0,1.5,"Cats,Dogs"
5508793511,600,1.0,1.0,No pets allowed
5508793390,1452,3.0,2.0,"Cats,Dogs"
5508792451,920,1.0,1.0,"Cats,Dogs"
5508792396,600,1.0,1.0,No pets allowed
5508792140,535,1.0,1.0,No pets allowed
5508791844,530,1.0,1.0,Cats
5508791566,1251,3.0,2.0,No pets allowed
5508790176,1400,2.0,1.0,No pets allowed
5508789137,937,2.0,1.0,No pets allowed
5508788968,1400,4.0,1.5,No pets allowed
5508788943,512,1.0,1.0,No pets allowed
5508788565,943,3.0,1.5,"Cats,Dogs"
5508788325,1089,2.0,2.0,No pets allowed
5508786731,1100,2.0,1.0,Cats
5508786574,800,3.0,1.0,No pets allowed
5508785394,802,1.0,1.0,No pets allowed
5508785367,900,2.0,1.0,No pets allowed
5508784836,701,1.0,1.0,No pets allowed
5508784521,618,1.0,1.0,No pets allowed
5508784070,648,1.0,1.0,No pets allowed
5508784028,1000,2.0,1.0,No pets allowed
5508778780,550,1.0,1.0,No pets allowed
5508777859,1100,3.0,1.0,No pets allowed
5508776310,760,1.0,1.0,No pets allowed
5508776049,1032,2.0,2.0,No pets allowed
5508774118,929,2.0,1.0,No pets allowed
5508773520,1272,2.0,2.0,"Cats,Dogs"
5508772773,1350,3.0,1.0,No pets allowed
5508772204,920,1.0,1.0,"Cats,Dogs"
5508770161,1218,3.0,2.0,No pets allowed
5508768421,1150,2.0,1.0,No pets allowed
5508764949,850,1.0,1.0,No pets allowed
5508763158,600,1.0,1.0,No pets allowed
5508762622,1220,2.0,2.0,"Cats,Dogs"
5508760659,1152,2.0,2.0,No pets allowed
5508760380,670,1.0,1.0,Cats
5508759884,840,1.0,1.0,"Cats,Dogs"
5508756260,610,1.0,1.0,Cats
5508755773,1280,2.0,1.5,No pets allowed
5508755680,1010,2.0,1.0,Cats
5508755639,995,2.0,2.0,"Cats,Dogs"
5508755123,760,1.0,1.0,No pets allowed
5508754983,934,2.0,2.0,No pets allowed
5508754894,899,2.0,1.0,"Cats,Dogs"
5508753462,680,1.0,1.0,No pets allowed
5508752471,684,1.0,1.0,No pets allowed
5508750639,670,1.0,1.0,"Cats,Dogs"
5508750499,1100,3.0,1.0,No pets allowed
5508750386,683,1.0,1.0,No pets allowed
5508750231,899,2.0,1.0,"Cats,Dogs"
5508749723,1200,2.0,1.0,No pets allowed
5508749684,950,2.0,1.0,"Cats,Dogs"
5508748674,1270,2.0,2.0,No pets allowed
5508748220,1000,3.0,1.0,No pets allowed
5508746222,1665,3.0,2.5,No pets allowed
5508745267,1046,3.0,1.5,"Cats,Dogs"
5508739478,756,1.0,1.0,"Cats,Dogs"
5508737961,850,1.0,1.0,"Cats,Dogs"
5508737141,1150,2.0,2.0,"Cats,Dogs"
5508736606,1115,2.0,2.0,No pets allowed
5508734070,1295,3.0,2.0,No pets allowed
5508733529,1136,2.0,2.0,No pets allowed
